date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:26	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=20898	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index7714.html	(from https://gh.usembassy.gov/u-s-and-ghana-work-together-to-achieve-malaria-elimination-and-zero-malaria-deaths-by-2030/)
16:05:27	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:27%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fu-s-and-ghana-work-together-to-achieve-malaria-elimination-and-zero-malaria-deaths-by-2030%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embeda9d7	(from https://gh.usembassy.gov/u-s-and-ghana-work-together-to-achieve-malaria-elimination-and-zero-malaria-deaths-by-2030/)
16:05:27	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:27%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fu-s-and-ghana-work-together-to-achieve-malaria-elimination-and-zero-malaria-deaths-by-2030%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed6677	(from https://gh.usembassy.gov/u-s-and-ghana-work-together-to-achieve-malaria-elimination-and-zero-malaria-deaths-by-2030/)
16:05:29	14271/14271	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:29%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/20148	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/20148.json	(from https://gh.usembassy.gov/u-s-and-ghana-launch-seed-sector-workshop-in-ghana/)
16:05:29	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=20148	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexa833.html	(from https://gh.usembassy.gov/u-s-and-ghana-launch-seed-sector-workshop-in-ghana/)
16:05:29	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:29%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fu-s-and-ghana-launch-seed-sector-workshop-in-ghana%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed741b	(from https://gh.usembassy.gov/u-s-and-ghana-launch-seed-sector-workshop-in-ghana/)
16:05:30	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:30%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fu-s-and-ghana-launch-seed-sector-workshop-in-ghana%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedff21	(from https://gh.usembassy.gov/u-s-and-ghana-launch-seed-sector-workshop-in-ghana/)
16:05:31	186804/186804	---M--	200	added ('OK')	image/jpeg	etag:%22fe69bd45f3ad1eec3c492ef4762e27aa%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/seed-1082x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/seed-1082x684.jpg	(from https://gh.usembassy.gov/u-s-and-ghana-launch-seed-sector-workshop-in-ghana/)
16:05:32	20700/20700	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:32%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/19936	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/19936.json	(from https://gh.usembassy.gov/united-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda/)
16:05:33	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=19936	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index8e45.html	(from https://gh.usembassy.gov/united-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda/)
16:05:33	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:33%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Funited-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed0f49	(from https://gh.usembassy.gov/united-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda/)
16:05:34	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:34%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Funited-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embeda302	(from https://gh.usembassy.gov/united-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda/)
16:05:35	189804/189804	---M--	200	added ('OK')	image/jpeg	etag:%2253ca7d9cdc4033dbaab5e281c3b1d699%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/FB1A9027-1140x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/FB1A9027-1140x684.jpg	(from https://gh.usembassy.gov/united-states-of-america-supports-ghanas-fisheries-and-coastal-environment-development-agenda/)
16:05:36	15497/15497	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:36%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/19651	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/19651.json	(from https://gh.usembassy.gov/usa-supports-ghanaian-childrens-social-welfare-system/)
16:05:36	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=19651	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index7988.html	(from https://gh.usembassy.gov/usa-supports-ghanaian-childrens-social-welfare-system/)
16:05:36	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:36%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusa-supports-ghanaian-childrens-social-welfare-system%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedc4b3	(from https://gh.usembassy.gov/usa-supports-ghanaian-childrens-social-welfare-system/)
16:05:37	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:37%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusa-supports-ghanaian-childrens-social-welfare-system%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedc612	(from https://gh.usembassy.gov/usa-supports-ghanaian-childrens-social-welfare-system/)
16:05:38	168014/168014	---M--	200	added ('OK')	image/jpeg	etag:%22c611e290af24c7af71b7629ac51b41f2%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/FB1A5972-1140x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/FB1A5972-1140x684.jpg	(from https://gh.usembassy.gov/usa-supports-ghanaian-childrens-social-welfare-system/)
16:05:40	22173/22173	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:39%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/19607	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/19607.json	(from https://gh.usembassy.gov/usa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center/)
16:05:40	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=19607	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index13a1.html	(from https://gh.usembassy.gov/usa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center/)
16:05:40	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:40%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embeddec6	(from https://gh.usembassy.gov/usa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center/)
16:05:41	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:41%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed637e	(from https://gh.usembassy.gov/usa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center/)
16:05:42	122110/122110	---M--	200	added ('OK')	image/jpeg	etag:%22384beaeeaa564691f35d3d6c8c8764fe%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2W2A8431-1140x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2W2A8431-1140x684.jpg	(from https://gh.usembassy.gov/usa-and-ghana-inaugurate-new-womens-cancer-center-unit-at-hopexchange-medical-center/)
16:05:43	15549/15549	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:43%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/16648	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/16648.json	(from https://gh.usembassy.gov/usaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign/)
16:05:44	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=16648	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index5cf5.html	(from https://gh.usembassy.gov/usaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign/)
16:05:44	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:44%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedee39	(from https://gh.usembassy.gov/usaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign/)
16:05:44	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:44%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed3e1c	(from https://gh.usembassy.gov/usaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign/)
16:05:46	513537/513537	---M--	200	added ('OK')	image/png	etag:%22fdb2f0c99ab544c5830a708dc7e7fe66%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2016/09/Good-Life-Live-It-Wel.png	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2016/09/Good-Life-Live-It-Wel.png	(from https://gh.usembassy.gov/usaid-ghana-health-service-launch-refreshed-good-life-live-well-campaign/)
16:05:47	4450/4450	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:46%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/4017	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/4017.json	(from https://gh.usembassy.gov/tag/family-planning/)
16:05:47	2852/2852	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/family-planning/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/family-planning/feed/index.html	(from https://gh.usembassy.gov/tag/family-planning/)
16:05:49	4312/4312	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:48%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/4015	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/4015.json	(from https://gh.usembassy.gov/tag/good-life/)
16:05:49	2834/2834	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/good-life/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/good-life/feed/index.html	(from https://gh.usembassy.gov/tag/good-life/)
16:05:49	18772/18772	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:49%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/23352	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/23352.json	(from https://gh.usembassy.gov/taking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer/)
16:05:50	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=23352	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index5c79.html	(from https://gh.usembassy.gov/taking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer/)
16:05:50	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:50%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Ftaking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedd13e	(from https://gh.usembassy.gov/taking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer/)
16:05:51	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:51%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Ftaking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed3a37	(from https://gh.usembassy.gov/taking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer/)
16:05:52	192278/192278	---M--	200	added ('OK')	image/jpeg	etag:%226ac8d2294e3da6e9ecece0dad1d7aa16%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/PEPFAR-at-20-Anniversary-10-1140x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/PEPFAR-at-20-Anniversary-10-1140x684.jpg	(from https://gh.usembassy.gov/taking-the-next-step-towards-ending-hiv-op-ed-by-u-s-ambassador-to-ghana-virginia-palmer/)
16:05:52	18529/18529	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:52%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/18307	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/18307.json	(from https://gh.usembassy.gov/seeing-slaves-midst-op-ed-ambassador-robert-jackson/)
16:05:53	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=18307	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexfff8.html	(from https://gh.usembassy.gov/seeing-slaves-midst-op-ed-ambassador-robert-jackson/)
16:05:53	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:53%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fseeing-slaves-midst-op-ed-ambassador-robert-jackson%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed8dca	(from https://gh.usembassy.gov/seeing-slaves-midst-op-ed-ambassador-robert-jackson/)
16:05:54	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:54%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fseeing-slaves-midst-op-ed-ambassador-robert-jackson%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed4ce2	(from https://gh.usembassy.gov/seeing-slaves-midst-op-ed-ambassador-robert-jackson/)
16:05:56	13281/13281	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:05:56%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/19166	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/19166.json	(from https://gh.usembassy.gov/usa-ghana-partnership-for-education/)
16:05:57	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=19166	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexc6e1.html	(from https://gh.usembassy.gov/usa-ghana-partnership-for-education/)
16:05:57	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:56%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusa-ghana-partnership-for-education%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embeda15e	(from https://gh.usembassy.gov/usa-ghana-partnership-for-education/)
16:05:57	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:05:57%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fusa-ghana-partnership-for-education%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedd223	(from https://gh.usembassy.gov/usa-ghana-partnership-for-education/)
16:06:00	13872/13872	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:06:00%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/23799	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/23799.json	(from https://gh.usembassy.gov/ghana-level-2-exercise-increased-caution/)
16:06:00	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=23799	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index936a.html	(from https://gh.usembassy.gov/ghana-level-2-exercise-increased-caution/)
16:06:01	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:01%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fghana-level-2-exercise-increased-caution%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedb30e	(from https://gh.usembassy.gov/ghana-level-2-exercise-increased-caution/)
16:06:01	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:01%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fghana-level-2-exercise-increased-caution%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed0932	(from https://gh.usembassy.gov/ghana-level-2-exercise-increased-caution/)
16:06:03	11243/11243	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:06:03%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/22950	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/22950.json	(from https://gh.usembassy.gov/demonstration-alert-11042022/)
16:06:03	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=22950	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexa90f.html	(from https://gh.usembassy.gov/demonstration-alert-11042022/)
16:06:03	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:03%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fdemonstration-alert-11042022%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedab8b	(from https://gh.usembassy.gov/demonstration-alert-11042022/)
16:06:04	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:04%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fdemonstration-alert-11042022%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedbeab	(from https://gh.usembassy.gov/demonstration-alert-11042022/)
16:06:06	17240/17240	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:06:06%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/22732	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/22732.json	(from https://gh.usembassy.gov/health-alert-monkeypox-u-s-embassy-accra-ghana/)
16:06:06	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=22732	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index18f3.html	(from https://gh.usembassy.gov/health-alert-monkeypox-u-s-embassy-accra-ghana/)
16:06:06	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:06%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fhealth-alert-monkeypox-u-s-embassy-accra-ghana%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed2e0d	(from https://gh.usembassy.gov/health-alert-monkeypox-u-s-embassy-accra-ghana/)
16:06:07	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:07%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fhealth-alert-monkeypox-u-s-embassy-accra-ghana%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed47fc	(from https://gh.usembassy.gov/health-alert-monkeypox-u-s-embassy-accra-ghana/)
16:06:08	17360/17360	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:06:08%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/22727	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/22727.json	(from https://gh.usembassy.gov/health-alert-marburg-virus-disease-u-s-embassy-accra-ghana/)
16:06:09	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=22727	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexcc03.html	(from https://gh.usembassy.gov/health-alert-marburg-virus-disease-u-s-embassy-accra-ghana/)
16:06:09	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:09%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fhealth-alert-marburg-virus-disease-u-s-embassy-accra-ghana%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedfd8c	(from https://gh.usembassy.gov/health-alert-marburg-virus-disease-u-s-embassy-accra-ghana/)
16:06:10	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:10%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fhealth-alert-marburg-virus-disease-u-s-embassy-accra-ghana%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embeda52b	(from https://gh.usembassy.gov/health-alert-marburg-virus-disease-u-s-embassy-accra-ghana/)
16:06:12	12481/12481	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:06:11%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/22671	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/22671.json	(from https://gh.usembassy.gov/demonstration-alert-062922/)
16:06:12	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=22671	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index4d47.html	(from https://gh.usembassy.gov/demonstration-alert-062922/)
16:06:12	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:12%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fdemonstration-alert-062922%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed10b5	(from https://gh.usembassy.gov/demonstration-alert-062922/)
16:06:14	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2015:06:13%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fdemonstration-alert-062922%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed40cc	(from https://gh.usembassy.gov/demonstration-alert-062922/)
16:06:15	15602/15602	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2015:06:15%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/22668	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/22668.json	(from https://gh.usembassy.gov/message-for-u-s-citizens-postponement-of-virtual-town-hall-for-u-s-citizens-to-july-7-at-300-pm/)
16:06:16	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2015:04:42%20GMT	https://gh.usembassy.gov/?p=22668	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index8d60.html	(from https://gh.usembassy.gov/message-for-u-s-citizens-postponement-of-virtual-town-hall-for-u-s-citizens-to-july-7-at-300-pm/)
